金泰熙	金东	韩国 梦想 演唱会 第十届 2004 年 : MC : 金泰熙 ， 金东 万	0
颜回	孔子	3 成语故事 : 春秋时期 ， 孔子 经常 教育 他 的 学生 向 颜回 学习 ， 不要 追慕 富贵 与 享受 ， 用心 读书 。	3
颜回	孔子	列子 · 黄帝 篇 译文 : 颜回 问 孔子 说 ： “ 我 曾经 渡 一个 叫做 觞 深 的 深潭 ， 摆渡 的 船夫 划船 的 技术 简直 出神入化 。	3
颜回	孔子	孔子 对 曰 ： “ 夫其 所以 为 颜回 者 ， 此 之类 也 ， 岂足 多 哉 ？ ”	3
颜回	孔子	秦世隐 商山 〉 ， 老莱子 ， 孔子 ， 颜回 , 伯夷 ， 叔齐 ， 许由 , 竹林七贤 ， 卧龙 先生 ， 陶渊明 ， 唐伯虎 ， 林逋 ， 黄宗羲 等 。	3
颜回	孔子	颜回 偷食 译文 : 孔子 在 陈国和 蔡国 之间 的 地方 受困 缺粮 ， 饭菜 全无 ， 七天 粒米 未进 ， 体力不支 ， 白天 也 只能 躺 着 休息 。	3
颜回	孔子	胡道 满 在 《 孔子 哭 颜回 》 中 运用 的 喉音 和 双音 代唱 吹奏 独具一格 ， 似 秦腔 中 的 哭 唱 。	3
颜回	孔子	《 孔子 家语 . 颜回 》	3
颜回	孔子	孔子 说 ： “ 颜回 ， 你 说 的 是 什么 意思 ？ ”	3
颜回	孔子	文章盖世 ， 孔子 尚 困于 陈邦 ； 武略 超群 ， 太公 垂钓 于 渭水 ； 盗 跖 年长 不是 善良 之 辈 ， 颜回 命短 实非 凶恶 之徒 。	3
颜回	孔子	牢牢 抓住 不要 放弃 作品 注释 : （ 1 ） 回 ： 指 孔子 的 学生 颜回 。	3
颜回	孔子	各言 其志 译文 : 颜回 、 子路 侍立在 孔子 身旁 （ 颜渊 ： 名回 ， 字子渊 。	3
颜回	孔子	2 . 孔子 说 ： “ 好 品德 啊 ， 颜回 ！	3
颜回	孔子	在 孔子 对 颜回 的 评价 中 ， 他 特别 谈到 不 迁怒 、 不 贰 过 这两点 ， 也 从中 可以 看出 孔子 教育 学生 ， 重在 培养 他们 的 道德 情操 。	3
颜回	孔子	子弟 录 : 颜回 鲁国 人 ， 字子渊 ， 小 孔子 三十岁 ， 最为 孔子 钟爱 ， 并 一再 褒奖 之 ： “ 贤哉 回 也 ！	3
颜回	孔子	不久 ， 颜回 又 随 孔子 赴 晋国 。	3
颜回	孔子	殿前 甬道 长 18.5 米 ， 宽 5 米 ， 两旁 两 相对 称 而立 颜回 、 曾 参 、 孔伋 、 孟轲 四人 石像 ， 史 称 “ 四配 ” ， 他们 是 孔子 最 著名 的 四大 传人 。	3
颜回	孔子	颜回 是 孔子 最 得意 的 弟子 ， 其 学派 的 最 主要 特点 就是 安贫乐道 ， 重在 下功夫 实践 孔子 的 仁德 思想 。	3
颜回	孔子	孔子 和 子贡 、 颜回 ， 主动 前往 谈判 ， 被 押 进 戒备森严 的 蒲地 。	3
颜回	孔子	于是 择地 官山 的 北面 ， 创立 了 燕 居来 供奉 先圣 孔子 ， 先师 颜回 享受 配祀 ， 春秋 持菜 祀 先师 。	3
颜回	孔子	看到 隆德 人 ， 就 会 看到 内敛 、 沉静 、 深厚 ， 令人 想到 孔子 对 其 学生 颜回 的 评价 ： “ 贤者 回 也 ” 。	3
颜回	孔子	《 孔子 家语 · 颜回 》 ： “ 舜不穷 其 民力 ， 造父 不穷 其 马力 ， 是 以 舜 无 佚民 ， 造父 无佚 马 。 ”	3
颜回	孔子	颜回 卫国之 行 : 颜子 颜回 与 子路 随 孔子 进入 卫国 后 ， 二人 先至卫 都 帝丘 （ 在 今 河南 濮阳 西南 ） 颜浊 邹家 。	3
颜回	孔子	列子 黄帝 注释 : ( 1 ) 颜回 — — 字子渊 ， 鲁国 人 ， 孔子 弟子 。	3
颜回	孔子	孔子 被 匡 城人 围困 的 时候 ， 弟子 颜回 失散 ， 最后 才 来 与 孔子 会合 。	3
颜回	孔子	鲁哀公 七年 （ 公元前 488 年 ） ， 颜回 随 孔子 离开 负函 ， 经陈 、 仪 、 蒲 回到 卫国 帝丘 。	3
颜回	孔子	颜回 ， 字渊 ， 是 春秋时期 孔子 大 弟子 ， 著名 的 思想家 ， 儒家 学说 的 重要 创始人 ， 后人 尊称 为 “ 颜子 ” 。	3
颜回	孔子	孔子 说 ： “ 自从 我 有 了 颜回 这个 学生 ， 我 的 弟子 们 关系 日益 亲密 。 ”	3
颜回	孔子	《 学校 考 》 辨 先圣 、 先师 之分 ， 而 《 唐会 要 》 贞观 二十一年 诏以 孔子 为 先圣 ， 颜回 等 为 先师 之制 不载 。	3
颜回	孔子	孔子 把 颜回 叫 到 身边 说 ： 日前 我 梦见 先人 ， 大概 是 启发 佑助 我 。	3
颜回	孔子	《 孔子 家语 · 颜回 》 ： “ 颜回 问 於 孔子 曰 ： ‘ 小人 之言有 同乎 君子 者 ， 不可不 察 也 ！	3
颜回	孔子	⒁ 邈 矣 箪 瓢子 ： 此句 用典 ， 出自 《 论语 》 ， 孔子 称赞 其 弟子 颜回 一箪食 一瓢 饮 不改其乐 ， 后人 以 箪 瓢子 喻称 颜回 。	3
颜回	孔子	孔子 不 听 柳 下季 的 劝告 ， 让 弟子 颜回 驾车 ， 另 一个 弟子 子贡 当侍 ， 前去 会见 盗 跖 。	3
颜回	孔子	《 吕氏春秋 · 任数 》 ： “ 孔子 穷乎 陈蔡 之间 ， 藜 羹 不 斟 ， 七日 不尝粒 ， 昼寝 ， 颜回 索米 ， 得 而 爨 之 。 ”	3
颜回	孔子	作品 赏析 : 这 一章 ， 孔子 对 颜回 学问 道德 接近 于 完善 却 在生活上 常常 贫困 深感 遗憾 。	3
颜回	孔子	： 颜回 对待 孔子 如同 曾 参 侍奉 父亲 一样 。	3
颜回	孔子	如 孔庙 （ 文庙 ） 中 ， 主祭 孔子 ， 从祀 有 四配 （ 即复 圣 颜回 、 宗圣 曾 参 、 述 圣 孔伋 、 亚圣 孟轲 ） 十二 哲等 人 。	3
颜回	孔子	公元前 481 年 ， 颜回 先 孔子 而 去世 ， 葬于 鲁 城东 防 山前 。	3
颜回	孔子	战国时期 以 孔子 弟子 颜回 为 代表 的 儒家 八派 之一 。	3
颜回	孔子	其它 相关 : 原来 的 孔庙 内 ， 孔 圣殿 供奉 着 孔子 塑像 ， 东西 两 庑 供奉 孟子 、 曾子 、 颜回 等 人 。	3
颜回	孔子	颜路 个人信息 : 颜回 早逝 ， 颜无繇 因 家里 穷 ， 就 请求 孔子 把 车子 卖 了 来 帮 他 安葬 。	3
颜回	孔子	孔子 对 曰 ： “ 有 颜回 者 好学 ， 不 迁怒 ， 不 贰 过 ， 不幸 短命 死 矣 。	3
颜回	孔子	孔子 听见 了 ， 果然 把 颜回 叫 进屋 去 ， 问道 ： “ 你 为什么 一人 快乐 ？ ”	3
颜回	孔子	听 了 伯牙 的 问话 ， 那 打柴 的 人 笑 着 回答 ： “ 先生 ， 您 刚才 弹 的 是 孔子 赞叹 弟子 颜回 的 曲谱 ， 只 可惜 ， 您 弹到 第四句 的 时候 ， 琴弦 断 了 。 ”	3
颜回	孔子	孔子 望见 颜回 攫取 其 甑 中 而 食 之 。	3
颜回	孔子	书 中原 讲 孔子 门生 颜回 贫寒 ， 饮食 极为 简陋 的 状况 。	3
颜回	孔子	哀声 ， 拼音 ā ish ē ng ， 解释 悲哀 的 声音 ， 出处 《 孔子 家语 · 颜回 》 。	3
颜回	孔子	孔子 听 了 深受感动 改变 面容 说 ： “ 实在 好 啊 ， 颜回 的 心愿 ！	3
颜回	孔子	陋巷 街 的 名称 源于 孔子 的 一段话 ， 孔子 说 的 颜回 居 陋巷 ， 人 不堪其忧 ， 回 也 不改其乐 ， 贤哉 回 也 ， 便 有 陋巷 堂号 。	3
颜回	孔子	本章 用 孔子 赞赏 颜回 的话 来 说明 什么样 的 人才 是 真正 能 坚守 中庸之道 的 智者 。	3
颜回	孔子	陋巷 志 颜回 : 颜回 是 孔子 的 得意 弟子 ， 居 孔门 四科 之 首 ， 德行 第一 ， 天资 聪慧 ， 勤奋好学 ， 循礼 行仁 ， 尊师重道 。	3
颜回	孔子	一次 ， 孔子 抓住 颜回 的 饮食起居 问题 ， 发挥 一通 ， 认为 颜回 太 高尚 ， 别人 都 不 可能 做到 的 事 ， 他 能 做到 ， 值得 学习 。	3
颜回	孔子	颜回 为 人 谦逊 好学 ， “ 不 迁怒 ， 不 贰 过 ” ， 他 异常 尊重 老师 ， 对 孔子 无事 不 从 无言 不悦 。	3
颜回	孔子	孔子 称 颜回 ： “ 用 之 则 行 ， 舍之则 藏 ， 惟 我 与 尔 有 是 夫 。 ”	3
颜回	孔子	’ ” 原 是 颜回 赞扬 孔子 的话 ， 后以 “ 坚高 ” 指 艰深 之道 。	3
颜回	孔子	三国 魏 正始 （ 齐王 曹芳 年号 ， 公元 240 — 248 年 ） 以后 ， 规定 入学 行 祭礼 ， 以 孔子 为 先圣 ， 配 颜回 为 先师 。	3
颜回	孔子	据 《 孔子 家语 》 等 书 记载 ， 颜回 死时 年 仅 三十一 。	3
颜回	孔子	他 一身 静气 、 湛然 似 水 , 不动 如山 、 从容 自 在 , 他 是 孔子 最 得意 的 门生 - 颜回 。	3
颜回	孔子	孔子 和 颜回 得知 ， 相视而笑 。	3
颜回	孔子	孔子 回答 说 ： “ 有 一个 叫 颜回 的 学生 很 好学 ， 不幸 短命 死 了 。	3
颜回	孔子	孔子 问 子贡 说 ： “ 你 和 颜回 比 ， 谁 更加 出色 ？ ”	3
颜回	孔子	二 孔子 与 颜回 论 生死 大道	3
颜回	孔子	李翱 认为 道统 自先 王传圣 人 ( 孔子 ) ， 再 经 颜回 、 子路 、 曾皙 三人 传子思 ， 子思传 孟子 ， 孟子 传 公孙丑 、 万章 等 。	3
颜回	孔子	颜回 死 了 ， 颜路 贫穷 ， 请求 孔子 把 车子 卖掉 安葬 颜回 。	3
颜回	孔子	曾 参以 他 的 建树 ， 终于 走进 大儒 殿堂 ， 与 孔子 、 孟子 、 颜子 ( 颜回 ) 、 子思 比肩 共 称为 五大 圣人 。	3
颜回	孔子	颜氏 家族 世居 曲阜 ， 其祖为 孔子 学生 — — “ 复圣 ” 颜回 。	3
颜回	孔子	原来 孔子 是 圣人 ， 精力 强壮 ， 颜回 当然 比不上 老师 ， 勉强 眺望 那么 远 ， 时间 长 了 精力 就 承担 不了 ， 因此 才 会 力竭 而亡 。	3
颜回	孔子	孔子 问 子贡 ： “ 你 和 颜回 哪 一个 强 ？ ”	3
颜回	孔子	颜回 先 孔子 而 死 ， 当 孔子 回忆 到 他 好学 及 “ 三月 不 违仁 ” 及 与 自己 的 密切 的 关系 时 ， 更加 悲痛欲绝 。	3
颜回	孔子	⑤ 颜回 、 闵子 骞 ： 二人 都 是 孔子 的 学生 ， 以 德行 著称 。	3
颜回	孔子	孔子 与 颜回 的 这段 谈话 完全 出自 假托 。	3
颜回	孔子	因为 颜回 听 孔子 的 教诲 可以 闻一知十 ， 子贡 曾 说 ： 「 我 是 闻 一知 一 ， 但是 颜回 却是 闻一知十 。	3
颜回	孔子	5 、 《 思想史 视野 中 颜回 形象 的 变迁 — — 以 〈 论语 〉 “ 屡空 ” 句 阐释 史为 例 》 ， 《 孔子 研究 》 2008 年 第 3 期 。	3
颜回	孔子	◎ 颜回 将 西游 ， 问于 孔子 曰 ： 「 何以 为身 ？	3
颜回	孔子	孔子 谓 颜回 曰 ： “ 吾 服 汝 也 忘 ， 而汝服 于 我 也 亦 忘 。	3
颜回	孔子	， 《 孔子 家语 》 、 《 庄子 》 两书 对 颜回 将 西游 也 有 记载 ， 只是 文字 略有不同 。	3
颜回	孔子	（ 7 ） 颜回 ： 孔子 弟子 ， 英年早逝 。	3
颜回	孔子	颜子 即 颜回 ， 位列 孔子 弟子 七十二 贤人 之 首 ， 素以 德行 著称 。	3
颜回	孔子	孔子 之 门 ， 三盈三虚 ， 惟 颜渊 不去 ” ， 说明 孔子 弟子 当中 除了 颜回 之外 ， 其他 弟子 也 曾 同时 拜 其他人 为师 。	3
颜回	孔子	（ 12 ） 颜回 、 原宪 ： 都 是 孔子 弟子 。	3
颜回	孔子	孔子 说 ： “ 颜回 把 我 当 父亲 一样 看待 ， 我 却 不能 把 他 当 亲生 儿子 一样 看待 。	3
颜回	孔子	在 孔门 弟子 中 ， 子夏 并 不 像 颜回 、 曾 参辈 那样 恪守 孔子 之道 。	3
颜回	孔子	孔子 颜氏 弟子 知名 的 有 八人 ， 是否 为 颜回 学派 ， 学界 存疑 ） 。	3
颜回	孔子	孔子 哭 得 很 悲伤 ， 说道 ： “ 自从 我 有 了 颜回 这样 好学 的 弟子 ， 学生 更加 亲近 我 了 。 ”	3
颜回	孔子	历代 王朝 曾 先后 规定 ， 孔子 、 颜回 、 孟子 的 后裔 都 世袭 了 “ 翰林院 五经 博士 ” , 专掌 祀 典祀 产 ， 而 曾子 后裔 确无 这一 礼遇 。	3
颜回	孔子	一是 孔子 向 颜回 解释 克己复礼 ， 颜回 表示 ： “ 回 虽不敏 ， 请 事斯语 矣 ！ ”	3
颜回	孔子	孔子 与 颜回 到底 会 不会 这样 呢 ？	3
颜回	孔子	《 论语 · 雍 也 》 ： “ 孔子 曰 ： 有 颜回 者 好学 ， 不迁始 ， 不 贰 过 。	3
颜回	孔子	本文 写 孔子 和 子贡 讨论 颜回 、 子贡 、 两人 中 谁 最好 的 一段 谈话 。	3
颜回	孔子	纵观 《 论语 》 ， 孔子 表扬 得 最 多 的 弟子 非 颜回 莫属 。	3
颜回	孔子	孔子 犹 不敢 以圣 与 仁 自许 ， 颜回 对 孔子 仰之弥高 ， 钻 之 弥坚 ， 后 之 学者 只好 “ 虽 不能 至 ， 心向往之 ” 了 。	3
颜回	孔子	和 圣 柳下惠 柳下惠 人物 简介 : 孔子 为 至圣 ， 孟子为 亚圣 ， 颜回 为 复圣 ， 曾 参为 宗圣 ， 和 圣为 柳下惠	3
颜回	孔子	颜子 ： 孔子 的 弟子 颜回 。	3
颜回	孔子	( 2 ) 颜生 ： 即 颜回 ， 字子渊 ， 春秋 时鲁国 人 ， 是 孔子 最 得意 的 弟子 。	3
颜回	孔子	不 迁怒 不 贰 过 注释 : 1 . 回年 二十九 ： 回 ： 指 颜回 ， 孔子 弟子 之一 。	3
颜回	孔子	孔子 回答 说 ： “ 有个 叫 颜回 的 学生 最 喜欢 学习 ， 他 不 把 怒气 转移 到 别人 头上 ， 不 重复 犯 同样 的 错误 。	3
颜回	孔子	还有 一处 ， 孔子 对 颜回 似乎 有些 不 满意 ， 说 颜回 不能 帮助 他 ， 因为 颜回 对 他 的 教导 “ 无 所 不悦 ” 这是 瑕疵 ， 还是 美德 ？	3
颜回	孔子	想到 人生 易 老 ， 时不待我 ， 自然 要 生出 一番 感慨 ， 但 又 一想 ， 孔子 的 得意 弟子 颜回 有德 有才 ， 不 也 是 刚刚 二十九岁 就 头发 尽白 了 吗 ？	3
颜回	孔子	天资聪颖 的 颜回 ， 一生 清贫 ， 但 求学 之心 甚坚 ， 很受 孔子 喜爱 。	3
颜回	孔子	其 遥想 和 赞美 的 是 贫而 好学 、 不事 稼穑 的 颜回 和 安贫乐道 的 孔子 ， 尤其 是 钦羡 古代 “ 耦而耕 ” 的 隐士 荷 蓧 翁 和 长 沮 、 桀溺 。	3
颜回	孔子	殿内 供奉 有文 宣公 ( 孔子 ) 、 邹 国公 ( 孟子 ) 、 兖 国公 ( 颜回 ) 三像 。	3
颜回	孔子	颜回 也许 受不了 这样 的 辛苦 ， 引出 了 病 ； 而 孔子 身体 很 好 ， 不但 比 颜回 望 得 远 ， 而且 下山 后 也 没什么 不适 。	3
颜回	孔子	孔子 对 曰 ： “ 有 颜回 者 好学 ， 不 迁怒 不 贰 过 。	3
颜回	孔子	颜渊 （ 或称 颜回 ） 问 仲尼 （ 孔子 ） 道 ： “ 我 有 一次 渡 名叫 觞 深 的 深潭 ， 船夫 操纵 船象 神 一样 。	3
颜回	孔子	七十二 弟子 解 第三十八 作品 译文 : 颜回 ， 鲁国 人 ， 字子渊 ， 比 孔子 小 三十岁 。	3
颜回	孔子	孔子 为什么 不 选择 颜回	3
颜回	孔子	颜回 死时 ， 孔子 哭 得 很 伤心 ， 说道 ： “ 自从 我 得 了 颜回 以后 ， 弟子 们 就 更加 亲和向学 了 。 ”	3
颜回	孔子	孔子 对 子贡 说 ： “ 你 和 颜回 两个 相比 ， 谁 更好 一些 呢 ？ ”	3
颜回	孔子	我 虽然 讥笑 孔子 颜回 ， 但 这 等 圣贤 之 人 ， 贫贱不能 移 ， 富贵不能淫 ， 威武 不能 屈 ， 就算 一文不名 ， 也 是 百代 帝 王之师 。	3
颜回	孔子	论语 ， 哀公问 孔子 弟子 孰为 好学 ， 孔子 曰 ： 有 颜回 者 ， 不幸 短命 死 矣 ， 今 也 则 亡 。	3
颜回	孔子	这里 ， 孔子 说 颜回 “ 非助 我者 ” ， 并 不是 责备 颜回 ， 而是 在 得意 地 赞许 他 。	3
颜回	孔子	颜回 聪敏 过 人 ， 虚心 好学 ， 使 他 较 早 地 体认到 孔子 学说 的 精深 博大 ， 他 对 孔子 的 尊敬 已 超出 一般 弟子 的 尊师 之情 。	3
颜回	孔子	孔子 说 ： “ 曾经 有个 叫 颜回 的 学生 好学 ， 不 乱 发脾气 、 不犯 两次 错误 ， 不幸 短命 死 了 ！	3
颜回	孔子	女 与 回 也 孰 愈 翻译 : 孔子 对 子贡 说 ： “ 你 和 颜回 比 ， 谁 好些 ？ ”	3
颜回	孔子	颜回 卒 ， 孔子 十分 悲伤 。	3
颜回	孔子	昔 孔子 叹 颜回 ， 以为 三月 不违 仁者 ， 盖观 其 心耳 。	3
颜回	孔子	几熟 ， 孔子 望见 颜回 攫其 甑 中 而 食 之 ， 孔子 佯为 不见 之 。	3
颜回	孔子	③ 出自 春秋时期 孔子 弟子 颜回 ， 属于 以 先祖 名字 为氏 。	3
颜回	孔子	孔子 仲由 颜回 端木赐 卜商 曾 参 孟子 苟子 陆贾 伏胜 韩婴 贾谊 公 孙弘 枚 乘 司马相如 董仲舒 司马迁 戴德	3
颜回	孔子	在 孔门 弟子 中 ， 子夏 并 不象 颜回 、 曾 参辈 那样 恪守 孔子 之道 。	3
颜回	孔子	孔子 的 弟子 颜回 “ 一箪食 ， 一瓢 饮 ， 在 陋巷 ” 而能 “ 不改其乐 ” 。	3
颜回	孔子	曲谱 为 清末 民初 琴家 彭祉卿 得 其父 所传 的 乐曲 ， 原曲 好像 是 孔子 想念 颜回 所 做 ， 经 后人 多次 修改 转变成 对 亲友 的 思念 。	3
颜回	孔子	孔子 称 颜回 ： “ 一箪食 、 一瓢 饮 ， 人 不堪其忧 ， 回 也 不改其乐 。 ”	3
颜回	孔子	孔子 说 ： “ 不 耗费 财物 ， 不 危害 百姓 ， 不费 太多 的 言辞 ， 这 只有 颜回 才 有 这个 想法 啊 ！ ”	3
颜回	孔子	闻一知十 相关 人物 : 颜回 ： 字子渊 ， 鲁国 人 ， 是 孔子 最 喜欢 的 弟子 之一 。	3
颜回	孔子	附人骥尾 释义 : 司马贞 索隐 ： “ 按 ： 苍蝇附骥 尾而致 千里 ， 以 譬 颜回 因 孔子 而 名彰 也 。 ”	3
颜回	孔子	② “ 下官 ” 句 ： 这是 借用 《 论语 · 雍 也 》 所述 颜回 的 事 ， 孔子 说 ： “ 贤哉 ， 回 也 ！	3
颜回	孔子	《 孔子 家语 · 七十二 弟子 解 》 ： “ 颜由 ， 颜回 父 ， 字 季路 。	3
颜回	孔子	次年 （ 1009 ） 五月 ， 追封 孔子 弟子 兖公 颜回 为 国公 ， 费侯 闵损 等 九 人为 郡公 ， 成伯 曾 参等 六十二 人为 列侯 。	3
颜回	孔子	为什么 当 颜回 和 子路 率先 表态 要 去 说服 陈恒 ， 却 被 孔子 拒绝 了 呢 ？	3
颜回	孔子	所以 天下 这么 大 ， 愿意 为 他 效劳 的 只有 七十 人 ， 而 得 孔子 仁义 之心 要者 只有 颜回 一人 。	3
颜回	孔子	复 圣堂 ： 孔子 的 弟子 颜回 ， 春秋 时鲁国 人 ， 勤俭 好学 ， 乐道安贫 。	3
颜回	孔子	颜回 和 子路 是 孔子 最好 的 、 最 喜欢 的 两个 弟子 。	3
颜回	孔子	有 一次 ， 学生 子夏问 孔子 ： “ 颜回 这个 人 怎么样 ？ ”	3
颜回	孔子	— — 选 自 《 假如 给 我 三天 光明 》 饱食终日 故事 : 春秋时期 ， 孔子 经常 教育 他 的 学生 向 颜回 学习 ， 不要 追慕 富贵 与 享受 ， 用心 读书 。	3
颜回	孔子	颜回 是 孔子 最 得意 的 弟子 之一 ， 《 论语 》 中 出现 有 32 次 ， 他 的 思想 论清斋 ， 讲 坐忘 ， 有 清净 归隐 的 倾向 ， 类似 于 道家 。	3
颜回	孔子	颜渊 ： 即 颜回 ， 是 孔子 得意 的 学生 ， 孔子 常常 称赏 其 品质 。	3
颜回	孔子	— — — 颜廷 淦 （ 孔子 文化 研究 院长 ， 复圣 颜回 第 78 代 嫡孙 ） 我 对 三角洲 充满信心 ， 希望 张成志 在 太空 ， 路 在 脚下 ， 越走越远 。	3
颜回	孔子	有 灰尘 落入 锅中 ， 颜回 认为 弃之可惜 ， 拾而食 之 ， 子贡 误以为 颜回 窃食 ， 告于 孔子 。	3
颜回	孔子	祭祀 : 汉魏 以后 ， 以 周公为 先圣 ， 孔子 为 先师 ； 唐代 尊 孔子 为 先圣 ， 颜回 为 先师 。	3
颜回	孔子	殿内 中间 有 孔子 塑像 ， 两旁 有 颜回 ， 曾 参 、 子思 、 孟柯 四个 塑像 。	3
颜回	孔子	颜回 无以 应 ， 人告 孔子 。	3
颜回	孔子	— — 孔子 与 颜回	3
颜回	孔子	颜回 之 于 孔子 也 ， 犹曾 参之事父 也 。	3
颜回	孔子	孔子 又 叫 去 了 颜回 ， 也 问 了 同样 的 问题 。	3
颜回	孔子	取 孔子 的 学生 颜回 “ 一瓢 水 ， 一碗 粥 ， 在 陋巷 ， 不改其乐 ， 终成 贤者 ” 的 故事 命名 。	3
颜回	孔子	颜回 没有 办法 回答 ， 进入 内室 告诉 给 孔子 。	3
颜回	孔子	其六 ， 孔子 赞叹 颜回 一 闻师 教 就 能 立刻 去 实行 。	3
颜回	孔子	《 孔子 家语 · 颜回 》 ： “ 哀声 有 似 於 此 ， 谓 其往 而 不返 也 。 ”	3
颜回	孔子	儒家 四圣 ： 至圣 孔子 ， 复圣 颜回 ， 宗圣曾子 ， 亚圣孟子 ；	3
颜回	孔子	鲤即 孔鲤 ， 孔子 的 儿子 ； 回即 颜回 ， 孔子 的 学生 ； 二人 都 因 贫穷 ， 死 了 买不起 棺材 。	3
颜回	孔子	南北朝 北齐 时 ， 各地 始建 孔颜庙 ， 奉祀 孔子 和 颜回 。	3
颜回	孔子	颜回 在 回答 其师 孔子 所问 为何 不去 入仕 的 问题 时说 ： “ 回有 郭外 之田 五十亩 ， 足以 给 飦 粥 ； 郭内 之田 十亩 ， 足以 为 丝麻 ； … …	3
颜回	孔子	翻译 : 孔子 对 子贡 说 ： “ 你 和 颜回 比 ， 谁 好些 ？ ”	3
颜回	孔子	注释 : ( 1 ) 颜渊 、 季路 侍 ： 颜回 和 子路 侍立 （ 在 孔子 身边 ） 。	3
颜回	孔子	颜回 好学 问题 : 孔子 “ 哭 之 恸 ” 的 原因 是 什么 ?	3
颜回	孔子	颜回 深受 启发 ， 便 拜 孔子 为师 ， 学习 礼乐 。	3
颜回	孔子	于是 真相大白 ， 颜回 又 得到 了 孔子 的 信任 ， 被誉为 “ 复圣 ” 。	3
颜回	孔子	为 ： 夏 大禹 ： 【 夏 】 王名 ； 孔 仲尼 ： 孔子 字 仲尼 ； 姬旦 ： 【 周 】 武 王之 名 ； 杜甫 、 刘禹锡 ： 【 唐 】 诗人 ； 子 莫 、 颜回 ： 孔子 的 弟子 。	3
颜回	孔子	孔子 哭 得 哀痛 之 至 ， 说 ： “ 自从 我 有 了 颜回 这个 学生 ， 学生 们 就 更加 亲近 我 。 ”	3
颜回	孔子	颜回 虽然 对 老师 言听计从 ， 但 在 孔子 心目 中 ， 最 忠心耿耿 的 ， 却是 这个 一再 和 自己 过不去 的 子路 。	3
颜回	孔子	殿内 设有 一排 楹柱 ， 孔子 塑像 一尊 ， 孟轲 、 曾 参 、 颜回 、 孔 仍 塑像 各 一尊 ， 端木赐 、 冉雍 、 宰予 等 12 贤人 塑像 各 一尊 。	3
颜回	孔子	颜回 死后 ， 他 成为 孔子 的 继承人 。	3
颜回	孔子	◎ 孔子 误解 颜回	3
颜回	孔子	经过 一段时间 的 深入 观察 了解 ， 孔子 才 指出 颜回 并 不愚 。	3
颜回	孔子	孔子 曾 称赞 自己 的 学生 颜回 ： “ 贤哉 ， 回 也 !	3
颜回	孔子	孔子 说 ： “ 颜回 的 仁慈 之心 比我强 。 ”	3
颜回	孔子	大成殿 是 供奉 孔子 的 大殿 ， 正中 供祀 孔子像 ， 两侧 配祀 颜回 、 曾 参 、 孟轲 等 十二 哲像 。	3
颜回	孔子	孔子 弟子 颜回 曾 在 此 讲学 ， 宣讲 教化 。	3
颜回	孔子	从此 颜回 结束 了 跟随 孔子 长 达 十四年 的 列国 周游 。	3
颜回	孔子	“ 颜瓢 ” 指 孔子 弟子 颜回 箪瓢屡空 。	3
颜回	孔子	不改其乐 成语 示例 : （ 孔子 ） 称赞 颜回 吃喝 不够 ， 不改其乐 。	3
颜回	孔子	他 的 学生 颜回 称其 “ 威而 不 猛 ” ， 且 孔子 身材 魁伟 ， 当时 被 称为 “ 长人 ” 。	3
颜回	孔子	曾 参以 他 的 建树 ， 终于 走进 大儒 殿堂 ， 与 孔子 、 颜子 （ 颜回 ） 、 子思 、 孟子 比肩 共 称为 五大 圣人 。	3
颜回	孔子	孔子 不 听 ， 让 颜回 驾车 ， 子贡 作 骖 乘 ， 前去 会见 盗 跖 。	3
颜回	孔子	2 . 颜渊 ： 颜回 ， 孔子 的 学生 。	3
颜回	孔子	④ 《 庄子 》 ： 孔子 见 老 聃 ， 出 ， 语 颜回 曰 ： “ 丘之道 ， 其 犹 醯 鸡乎 ？ ”	3
颜回	孔子	还有 一次 ， 孔子 和 学生 颜回 一起 登上 泰山 。	3
颜回	孔子	孔子 回答 说 ： “ 有个 叫 颜回 的 最好 学 ， （ 他 ） 从不 把 脾气 发到 别人 的 身上 ， 也 不 重犯 同样 的 错误 。	3
颜回	孔子	正 准备 叫 人 打发 他 走 ， 不料 樵夫 当即 说 ： “ 大人 刚才 弹 的 曲子 莫不是 《 孔子 叹 颜回 》 中 的 段落 ？ ”	3
颜回	孔子	铸颜是 一个 古代 词语 ， 谓 孔子 培养 其 弟子 颜渊 ( 颜回 ) 成才 。	3
颜回	孔子	颜回 走 了 ， 孔子 看着 颜回 的 背影 ， 心花怒放 地想 弹奏 一曲 。	3
颜回	孔子	孔子 不 听 ， 颜回 为 驭 ， 子贡 为 右 ， 往见 盗 跖 。	3
颜回	孔子	颜回 颜回 不仕 : 孔子 对 颜回 说 ： “ 颜回 ， 你 过来 ！	3
颜回	孔子	孔子 的 高足 颜回 、 子贡 ， 真正 有 出息 ， 不 枉费 老师 一番 心血 的 还是 子贡 。	3
颜回	孔子	孔子 的 得意 弟子 颜回 箪食瓢饮 ， 贫而 好学 。	3
颜回	孔子	之后 ， 孔子 奔走 各国 ， 屡屡 碰壁 ， 只有 颜回 坚定不移 的 跟着 老师 ， 可 恶劣 的 生活 条件 使 颜回 先 孔子 而 去 ， 孔子 哀号 ： 天丧予 ！	3
颜回	孔子	孔子 说 ： “ 颜回 不是 对 我 有 帮助 的 人 ， 他 对 我 说 的话 没有 不 心悦诚服 的 。 ”	3
